Time,Roof,F15,F14,F13,F12,F11,F10,F9,F8,F7,F6,F5,F4,F3,F2
103.78,-0.171461538461538,-0.176076923076923,-0.166384615384615,-0.147769230769231,-0.114384615384615,-0.0972307692307695,-0.117076923076923,-0.133461538461538,-0.133153846153846,-0.176307692307692,-0.430384615384615,-0.621461538461539,-0.405338461538461,-0.0991580769230769,-0.000448035714285714
103.79,-0.171230769230769,-0.175615384615385,-0.165846153846154,-0.147307692307692,-0.114153846153846,-0.0971538461538463,-0.116923076923077,-0.133153846153846,-0.133076923076923,-0.176230769230769,-0.430307692307692,-0.621069230769231,-0.404761538461539,-0.0987103076923077,-0.000427357142857143
103.8,-0.171,-0.175153846153846,-0.165384615384616,-0.146769230769231,-0.113923076923077,-0.0970769230769231,-0.116769230769231,-0.132923076923077,-0.133,-0.176153846153846,-0.430153846153846,-0.620676923076923,-0.404161538461538,-0.098286,-0.0004065
103.81,-0.170538461538461,-0.174692307692308,-0.164846153846154,-0.146384615384615,-0.113692307692308,-0.0970000000000002,-0.116692307692308,-0.132615384615385,-0.132923076923077,-0.176153846153846,-0.429923076923077,-0.620261538461538,-0.403553846153846,-0.0978973846153846,-0.000383357142857143
103.82,-0.17,-0.174230769230769,-0.164461538461538,-0.146,-0.113461538461538,-0.096923076923077,-0.116461538461538,-0.132461538461539,-0.132846153846154,-0.176153846153846,-0.429692307692308,-0.619738461538461,-0.402961538461538,-0.0975292307692308,-0.000357857142857143
103.83,-0.169461538461538,-0.173692307692308,-0.164076923076923,-0.145769230769231,-0.113153846153846,-0.0967692307692307,-0.116384615384616,-0.132307692307692,-0.132846153846154,-0.176,-0.429461538461538,-0.619176923076923,-0.402384615384615,-0.0971849,-0.000332010714285714
103.84,-0.168769230769231,-0.173230769230769,-0.163692307692307,-0.145461538461539,-0.112923076923077,-0.0966923076923075,-0.116153846153846,-0.132230769230769,-0.132769230769231,-0.176,-0.429076923076923,-0.618638461538462,-0.401838461538461,-0.0968563,-0.000309575
103.85,-0.168,-0.172692307692308,-0.163461538461538,-0.145230769230769,-0.112692307692308,-0.0965384615384615,-0.116,-0.132153846153846,-0.132769230769231,-0.175769230769231,-0.428769230769231,-0.618038461538462,-0.401323076923077,-0.0965437846153846,-0.000293957142857143
103.86,-0.167153846153846,-0.172153846153846,-0.163230769230769,-0.145,-0.112538461538462,-0.0963076923076925,-0.115846153846154,-0.132153846153846,-0.132692307692308,-0.175615384615385,-0.428384615384615,-0.617453846153846,-0.400838461538462,-0.0962466384615385,-0.000285489285714286
103.87,-0.166384615384615,-0.171538461538462,-0.163,-0.144846153846154,-0.112384615384616,-0.0961538461538462,-0.115615384615385,-0.132153846153846,-0.132692307692308,-0.175384615384615,-0.427846153846154,-0.616961538461538,-0.400392307692308,-0.0959641692307692,-0.000280921428571429
103.88,-0.165384615384615,-0.171,-0.162769230769231,-0.144846153846154,-0.112153846153846,-0.0958461538461537,-0.115538461538462,-0.132230769230769,-0.132615384615385,-0.175153846153846,-0.427307692307692,-0.616423076923077,-0.399969230769231,-0.0957065769230769,-0.000275517857142857
103.89,-0.164461538461538,-0.170384615384616,-0.162692307692308,-0.144692307692308,-0.112076923076923,-0.0955384615384616,-0.115461538461538,-0.132230769230769,-0.132538461538461,-0.174846153846154,-0.426769230769231,-0.615915384615384,-0.399576923076923,-0.0954744461538461,-0.000265435714285714
103.9,-0.163538461538461,-0.169846153846154,-0.162461538461538,-0.144692307692308,-0.111923076923077,-0.0953076923076924,-0.115307692307692,-0.132307692307692,-0.132461538461538,-0.174461538461539,-0.426230769230769,-0.615446153846154,-0.3992,-0.0952804384615385,-0.000248367857142857
103.91,-0.162538461538461,-0.169307692307692,-0.162384615384615,-0.144615384615385,-0.111846153846154,-0.095,-0.115230769230769,-0.132384615384615,-0.132307692307692,-0.174076923076923,-0.425692307692308,-0.614946153846154,-0.398861538461538,-0.0950968538461538,-0.000222889285714286
103.92,-0.161538461538462,-0.168769230769231,-0.162230769230769,-0.144615384615385,-0.111692307692308,-0.0947692307692307,-0.115230769230769,-0.132384615384615,-0.132153846153846,-0.173615384615385,-0.425076923076923,-0.614576923076923,-0.398553846153846,-0.0949249230769231,-0.000188428571428571
103.93,-0.160615384615385,-0.168153846153846,-0.162153846153846,-0.144615384615385,-0.111615384615385,-0.0945384615384615,-0.115230769230769,-0.132307692307692,-0.132,-0.173076923076923,-0.424615384615385,-0.614130769230769,-0.398269230769231,-0.0947460461538462,-0.000146478571428571
103.94,-0.159769230769231,-0.167615384615384,-0.162,-0.144615384615385,-0.111461538461539,-0.0944615384615383,-0.115153846153846,-0.132230769230769,-0.131769230769231,-0.172538461538461,-0.424153846153846,-0.613769230769231,-0.398007692307692,-0.0945442307692308,-0.000100892857142857
103.95,-0.158923076923077,-0.167076923076923,-0.161846153846154,-0.144692307692308,-0.111307692307692,-0.0943076923076922,-0.115153846153846,-0.132153846153846,-0.131461538461538,-0.172076923076923,-0.423615384615385,-0.613415384615385,-0.397769230769231,-0.0943102,-5.59785714285714e-05
103.96,-0.158076923076923,-0.166538461538461,-0.161769230769231,-0.144615384615385,-0.111230769230769,-0.0943076923076922,-0.115076923076923,-0.132,-0.131076923076923,-0.171615384615385,-0.423153846153846,-0.613092307692308,-0.397530769230769,-0.09403878,-1.41378571428571e-05
103.97,-0.157384615384615,-0.166,-0.161538461538462,-0.144692307692308,-0.111076923076923,-0.0943076923076922,-0.115076923076923,-0.131769230769231,-0.130692307692308,-0.171076923076923,-0.422769230769231,-0.612807692307692,-0.397284615384615,-0.0937304669230769,2.48596428571429e-05
103.98,-0.156769230769231,-0.165538461538462,-0.161384615384616,-0.144538461538461,-0.111076923076923,-0.0943846153846154,-0.115,-0.131538461538462,-0.130230769230769,-0.170615384615385,-0.422384615384615,-0.612492307692308,-0.397015384615385,-0.0933967,6.27535714285714e-05
103.99,-0.156153846153846,-0.165076923076923,-0.161153846153846,-0.144461538461538,-0.111076923076923,-0.0944615384615383,-0.114846153846154,-0.131230769230769,-0.129769230769231,-0.170230769230769,-0.422,-0.612238461538462,-0.396707692307692,-0.0930400615384615,0.000100742857142857
104,-0.155692307692308,-0.164692307692308,-0.160923076923077,-0.144384615384615,-0.111076923076923,-0.0945384615384615,-0.114769230769231,-0.130846153846154,-0.129230769230769,-0.169846153846154,-0.421692307692308,-0.611969230769231,-0.396346153846154,-0.0926745615384616,0.000138189285714286
104.01,-0.155153846153846,-0.164384615384615,-0.160692307692307,-0.144153846153846,-0.111153846153846,-0.0946923076923075,-0.114615384615385,-0.130461538461538,-0.128692307692308,-0.169461538461538,-0.421384615384615,-0.611738461538462,-0.395938461538462,-0.0923110076923077,0.000172967857142857
104.02,-0.154846153846154,-0.163923076923077,-0.160461538461538,-0.144076923076923,-0.111153846153846,-0.0948461538461539,-0.114461538461538,-0.13,-0.128153846153846,-0.169076923076923,-0.421153846153846,-0.611453846153846,-0.395507692307692,-0.0919354769230769,0.000202185714285714
104.03,-0.154538461538462,-0.163692307692308,-0.160153846153846,-0.143846153846154,-0.111307692307693,-0.0949230769230768,-0.114307692307692,-0.129461538461538,-0.127692307692308,-0.168692307692308,-0.420923076923077,-0.611184615384615,-0.395030769230769,-0.0915698923076923,0.000221735714285714
104.04,-0.154307692307692,-0.163384615384615,-0.159846153846154,-0.143692307692308,-0.111461538461539,-0.0949230769230768,-0.114153846153846,-0.128923076923077,-0.127153846153846,-0.168384615384615,-0.420769230769231,-0.610807692307692,-0.394538461538462,-0.0912170615384615,0.000225778571428571
104.05,-0.154153846153846,-0.163153846153846,-0.159538461538461,-0.143538461538462,-0.111538461538461,-0.095,-0.113846153846154,-0.128461538461538,-0.126692307692308,-0.168076923076923,-0.420538461538462,-0.610446153846154,-0.394038461538462,-0.0908881384615385,0.000208778571428571
104.06,-0.154,-0.163,-0.159230769230769,-0.143307692307693,-0.111769230769231,-0.0949230769230768,-0.113615384615385,-0.127923076923077,-0.126230769230769,-0.167769230769231,-0.420307692307692,-0.610061538461539,-0.393546153846154,-0.0906047923076923,0.000170082142857143
104.07,-0.153923076923077,-0.162769230769231,-0.158923076923077,-0.143230769230769,-0.111769230769231,-0.0949230769230771,-0.113307692307692,-0.127461538461538,-0.125769230769231,-0.167461538461538,-0.420076923076923,-0.609630769230769,-0.393084615384615,-0.0903831230769231,0.000117164285714286
104.08,-0.153923076923077,-0.162615384615385,-0.158615384615384,-0.143076923076923,-0.111846153846154,-0.0948461538461539,-0.112923076923077,-0.127,-0.125461538461538,-0.167076923076923,-0.419769230769231,-0.609238461538462,-0.392646153846154,-0.0902526615384615,6.37357142857143e-05
104.09,-0.153923076923077,-0.162538461538461,-0.158307692307692,-0.143,-0.111846153846154,-0.0946923076923075,-0.112538461538462,-0.126615384615385,-0.125076923076923,-0.166846153846154,-0.419384615384616,-0.608792307692308,-0.392261538461538,-0.0902280753846154,2.37492857142857e-05
104.1,-0.154,-0.162384615384616,-0.158076923076923,-0.142923076923077,-0.111769230769231,-0.0944615384615386,-0.112230769230769,-0.126230769230769,-0.124692307692308,-0.166538461538461,-0.419076923076923,-0.6083,-0.391961538461538,-0.0902897153846154,5.93928571428571e-06
104.11,-0.154076923076923,-0.162384615384615,-0.157846153846154,-0.142846153846154,-0.111615384615385,-0.0942307692307691,-0.111846153846154,-0.125846153846154,-0.124461538461538,-0.166230769230769,-0.418615384615385,-0.607861538461538,-0.391738461538462,-0.0904254323076923,1.18078571428571e-05
104.12,-0.154153846153847,-0.162230769230769,-0.157769230769231,-0.142769230769231,-0.111461538461539,-0.0939230769230767,-0.111384615384615,-0.125615384615385,-0.124153846153846,-0.165923076923077,-0.418153846153846,-0.6074,-0.391623076923077,-0.0905936846153846,3.63535714285714e-05
104.13,-0.154230769230769,-0.162230769230769,-0.157692307692307,-0.142692307692308,-0.111230769230769,-0.0935384615384613,-0.111,-0.125307692307692,-0.123923076923077,-0.165615384615385,-0.417615384615384,-0.607023076923077,-0.3916,-0.0907588692307692,7.01892857142857e-05
104.14,-0.154384615384615,-0.162153846153846,-0.157692307692308,-0.142615384615385,-0.110846153846154,-0.0931538461538463,-0.110615384615385,-0.125153846153846,-0.123692307692308,-0.165230769230769,-0.417153846153846,-0.606592307692308,-0.391684615384615,-0.0908681461538462,0.000103067857142857
104.15,-0.154461538461538,-0.162153846153846,-0.157692307692308,-0.142615384615385,-0.110461538461538,-0.0926923076923076,-0.110307692307692,-0.124846153846154,-0.123538461538461,-0.164846153846154,-0.416538461538462,-0.606369230769231,-0.391830769230769,-0.0909222230769231,0.000128175
104.16,-0.154538461538462,-0.162153846153846,-0.157846153846154,-0.142384615384615,-0.110153846153846,-0.092076923076923,-0.11,-0.124692307692308,-0.123307692307692,-0.164461538461538,-0.416,-0.606169230769231,-0.392,-0.0909103769230769,0.000144103571428571
104.17,-0.154615384615384,-0.162230769230769,-0.157923076923077,-0.142230769230769,-0.109692307692308,-0.0916153846153845,-0.109615384615385,-0.124538461538462,-0.123153846153846,-0.163923076923077,-0.415615384615385,-0.606007692307692,-0.392169230769231,-0.0908435615384615,0.000152367857142857
104.18,-0.154692307692308,-0.162307692307692,-0.158076923076923,-0.142076923076923,-0.109230769230769,-0.091,-0.109384615384615,-0.124307692307692,-0.122923076923077,-0.163538461538461,-0.415153846153846,-0.605976923076923,-0.3923,-0.0907464923076923,0.000153728571428571
104.19,-0.15476923076923,-0.162461538461539,-0.158230769230769,-0.141923076923077,-0.108615384615385,-0.0905384615384615,-0.109076923076923,-0.124076923076923,-0.122692307692308,-0.163076923076923,-0.414846153846154,-0.606007692307692,-0.392361538461538,-0.0906415,0.000147839285714286
104.2,-0.154769230769231,-0.162692307692307,-0.158384615384615,-0.141615384615385,-0.108153846153846,-0.089923076923077,-0.108769230769231,-0.124,-0.122384615384615,-0.162615384615385,-0.414538461538461,-0.606161538461538,-0.392338461538462,-0.0905599538461538,0.000134978571428571
104.21,-0.154846153846154,-0.162923076923077,-0.158538461538462,-0.141384615384615,-0.107538461538462,-0.0894615384615385,-0.108461538461538,-0.123846153846154,-0.122,-0.162230769230769,-0.414384615384615,-0.606269230769231,-0.392246153846154,-0.0905046461538462,0.000116442857142857
104.22,-0.154846153846154,-0.163153846153846,-0.158692307692308,-0.141076923076923,-0.107,-0.089,-0.108153846153846,-0.123615384615385,-0.121692307692308,-0.161846153846154,-0.414307692307692,-0.606369230769231,-0.392115384615385,-0.0904873769230769,9.41392857142857e-05
104.23,-0.154923076923077,-0.163461538461538,-0.158692307692308,-0.140846153846154,-0.106461538461538,-0.0885384615384615,-0.107846153846154,-0.123307692307692,-0.121307692307692,-0.161538461538461,-0.414384615384615,-0.606453846153846,-0.391961538461538,-0.0905070615384616,7.11357142857143e-05
104.24,-0.155076923076923,-0.163769230769231,-0.158769230769231,-0.140461538461538,-0.105923076923077,-0.0881538461538462,-0.107538461538462,-0.123,-0.120923076923077,-0.161307692307692,-0.414538461538462,-0.606430769230769,-0.391815384615385,-0.0905572076923077,5.15607142857143e-05
104.25,-0.155230769230769,-0.164,-0.158769230769231,-0.140153846153846,-0.105461538461538,-0.0876923076923077,-0.107230769230769,-0.122692307692308,-0.120461538461538,-0.161230769230769,-0.414615384615384,-0.606438461538462,-0.391707692307692,-0.0906296846153846,3.87821428571429e-05
104.26,-0.155384615384616,-0.164384615384615,-0.158692307692308,-0.139769230769231,-0.105,-0.0873076923076922,-0.106923076923077,-0.122307692307692,-0.120076923076923,-0.161153846153846,-0.414846153846154,-0.606323076923077,-0.391653846153846,-0.0907115669230769,3.39417857142857e-05
104.27,-0.155692307692308,-0.164615384615385,-0.158615384615385,-0.139384615384615,-0.104615384615385,-0.087,-0.106538461538461,-0.121846153846154,-0.119692307692308,-0.161230769230769,-0.415,-0.606246153846154,-0.391661538461539,-0.0907857769230769,3.62535714285714e-05
104.28,-0.155923076923077,-0.164846153846154,-0.158538461538462,-0.139,-0.104230769230769,-0.0866923076923079,-0.106153846153846,-0.121307692307692,-0.119461538461539,-0.161307692307692,-0.415153846153846,-0.606138461538462,-0.391723076923077,-0.0908483923076923,4.38964285714286e-05
104.29,-0.156307692307692,-0.165076923076923,-0.158230769230769,-0.138692307692308,-0.103923076923077,-0.0863846153846155,-0.105769230769231,-0.120769230769231,-0.119230769230769,-0.161461538461538,-0.415230769230769,-0.6061,-0.391823076923077,-0.0908859307692308,5.41821428571429e-05
104.3,-0.156692307692308,-0.165307692307692,-0.158076923076923,-0.138307692307692,-0.103615384615384,-0.0860769230769231,-0.105384615384615,-0.120230769230769,-0.119,-0.161615384615385,-0.415384615384615,-0.606046153846154,-0.391953846153846,-0.0909062076923077,6.35964285714286e-05
104.31,-0.15723076923077,-0.165307692307692,-0.157846153846154,-0.138,-0.103384615384615,-0.0857692307692307,-0.104923076923077,-0.119692307692308,-0.118923076923077,-0.161846153846154,-0.415307692307692,-0.606153846153846,-0.392084615384615,-0.0909093076923077,6.86071428571429e-05
104.32,-0.157692307692308,-0.165384615384615,-0.157538461538461,-0.137692307692308,-0.103230769230769,-0.0854615384615385,-0.104461538461538,-0.119230769230769,-0.118846153846154,-0.162,-0.415307692307692,-0.606261538461539,-0.392207692307692,-0.0909065846153846,6.73428571428571e-05
104.33,-0.158153846153846,-0.165461538461539,-0.157230769230769,-0.137384615384615,-0.103,-0.0852307692307693,-0.103923076923077,-0.118846153846154,-0.118846153846154,-0.162076923076923,-0.415307692307692,-0.606446153846154,-0.392315384615385,-0.0909084769230769,6.10785714285714e-05
104.34,-0.158769230769231,-0.165307692307692,-0.156923076923077,-0.137153846153846,-0.102923076923077,-0.0849230769230769,-0.103384615384615,-0.118461538461538,-0.118923076923077,-0.162153846153846,-0.415307692307692,-0.606630769230769,-0.392415384615385,-0.0909156076923077,5.3675e-05
104.35,-0.159307692307693,-0.165230769230769,-0.156615384615385,-0.136923076923077,-0.102769230769231,-0.0846153846153847,-0.102846153846154,-0.118307692307692,-0.118923076923077,-0.162153846153846,-0.415307692307692,-0.606892307692308,-0.392492307692308,-0.0909514307692308,4.88785714285714e-05
104.36,-0.159769230769231,-0.165153846153846,-0.156307692307692,-0.136769230769231,-0.102615384615385,-0.0842307692307691,-0.102461538461539,-0.118076923076923,-0.119,-0.162076923076923,-0.415461538461538,-0.607061538461538,-0.392584615384615,-0.0909959923076923,4.81392857142857e-05
104.37,-0.160307692307692,-0.165,-0.156,-0.136538461538461,-0.102461538461539,-0.083923076923077,-0.102,-0.118,-0.119076923076923,-0.162,-0.415538461538461,-0.607292307692308,-0.392669230769231,-0.0910706461538462,5.06571428571429e-05
104.38,-0.160692307692308,-0.164846153846154,-0.155692307692307,-0.136384615384615,-0.102307692307692,-0.0835384615384614,-0.101692307692308,-0.118,-0.119076923076923,-0.161846153846154,-0.415769230769231,-0.607423076923077,-0.392776923076923,-0.0911477538461538,5.43142857142857e-05
104.39,-0.161076923076923,-0.164615384615385,-0.155461538461538,-0.136307692307692,-0.102153846153846,-0.0831538461538461,-0.101461538461538,-0.118,-0.119,-0.161846153846154,-0.415923076923077,-0.607530769230769,-0.3929,-0.0912290461538462,5.63428571428571e-05
104.4,-0.161384615384615,-0.164461538461538,-0.155230769230769,-0.136230769230769,-0.101846153846154,-0.0828461538461537,-0.101307692307692,-0.118076923076923,-0.118923076923077,-0.161769230769231,-0.416076923076923,-0.607692307692308,-0.393030769230769,-0.0913177307692308,5.46607142857143e-05
104.41,-0.161538461538462,-0.164384615384615,-0.155,-0.136076923076923,-0.101615384615385,-0.0825384615384616,-0.101230769230769,-0.118153846153846,-0.118846153846154,-0.161769230769231,-0.416230769230769,-0.607753846153846,-0.393184615384615,-0.0913995076923077,4.97714285714286e-05
104.42,-0.161692307692308,-0.164230769230769,-0.154923076923077,-0.135923076923077,-0.101384615384615,-0.082153846153846,-0.101230769230769,-0.118307692307692,-0.118692307692308,-0.161846153846154,-0.416384615384615,-0.607823076923077,-0.393323076923077,-0.0914897230769231,4.52285714285714e-05
104.43,-0.161692307692308,-0.164153846153846,-0.154769230769231,-0.135846153846154,-0.101,-0.0820000000000002,-0.101384615384615,-0.118307692307692,-0.118615384615385,-0.161923076923077,-0.416461538461538,-0.6079,-0.393469230769231,-0.0915753846153846,4.57142857142857e-05
104.44,-0.161615384615385,-0.164076923076923,-0.154692307692308,-0.135692307692308,-0.100692307692308,-0.0817692307692307,-0.101538461538462,-0.118307692307692,-0.118615384615385,-0.162,-0.416538461538462,-0.608007692307692,-0.3936,-0.0916630461538461,5.42714285714286e-05
104.45,-0.161461538461538,-0.164,-0.154692307692308,-0.135461538461538,-0.100384615384615,-0.0816923076923078,-0.101692307692308,-0.118384615384616,-0.118615384615385,-0.162153846153846,-0.416461538461539,-0.608153846153846,-0.393723076923077,-0.0917374846153846,7.0975e-05
104.46,-0.161153846153846,-0.164,-0.154692307692308,-0.135307692307692,-0.1,-0.0816923076923078,-0.101923076923077,-0.118384615384616,-0.118692307692308,-0.162230769230769,-0.416461538461539,-0.608269230769231,-0.393830769230769,-0.0917939615384615,9.3625e-05
104.47,-0.160846153846154,-0.164,-0.154769230769231,-0.135,-0.0997692307692308,-0.0817692307692307,-0.102076923076923,-0.118461538461538,-0.118692307692308,-0.162384615384615,-0.416461538461538,-0.608361538461539,-0.393923076923077,-0.0918186,0.00011935
104.48,-0.160538461538461,-0.164,-0.154769230769231,-0.134769230769231,-0.0995384615384616,-0.0818461538461538,-0.102307692307692,-0.118538461538461,-0.118846153846154,-0.162384615384615,-0.416538461538461,-0.608438461538461,-0.394,-0.0917990230769231,0.000145975
104.49,-0.160153846153846,-0.164,-0.154769230769231,-0.134538461538461,-0.0993076923076923,-0.0820769230769231,-0.102384615384615,-0.118615384615385,-0.119076923076923,-0.162461538461539,-0.416538461538461,-0.608507692307692,-0.394053846153846,-0.0917332153846154,0.000172564285714286
104.5,-0.159692307692308,-0.164076923076923,-0.154769230769231,-0.134307692307692,-0.0992307692307692,-0.0822307692307692,-0.102538461538462,-0.118769230769231,-0.119230769230769,-0.162461538461539,-0.416692307692308,-0.608507692307692,-0.394061538461538,-0.0916277153846154,0.000198582142857143
104.51,-0.159384615384615,-0.164,-0.154769230769231,-0.134076923076923,-0.0992307692307694,-0.0824615384615384,-0.102615384615385,-0.118923076923077,-0.119461538461539,-0.162538461538461,-0.416692307692308,-0.608584615384616,-0.394038461538462,-0.0914708384615385,0.000222175
104.52,-0.159,-0.163923076923077,-0.154846153846154,-0.133769230769231,-0.0993076923076921,-0.0826923076923079,-0.102769230769231,-0.119076923076923,-0.119692307692307,-0.162615384615385,-0.416769230769231,-0.608584615384615,-0.393961538461538,-0.0912780230769231,0.000239796428571429
104.53,-0.158538461538462,-0.163923076923077,-0.154692307692308,-0.133692307692308,-0.0993846153846152,-0.0829230769230769,-0.102923076923077,-0.119307692307692,-0.119923076923077,-0.162692307692308,-0.416846153846154,-0.608569230769231,-0.393815384615385,-0.0910733846153846,0.000248357142857143
104.54,-0.158230769230769,-0.163846153846154,-0.154615384615385,-0.133615384615385,-0.0996153846153845,-0.0830769230769232,-0.103,-0.119615384615385,-0.120076923076923,-0.162769230769231,-0.417,-0.608530769230769,-0.393607692307692,-0.0908570461538461,0.000247914285714286
104.55,-0.157923076923077,-0.163692307692308,-0.154461538461538,-0.133615384615384,-0.099846153846154,-0.083230769230769,-0.103153846153846,-0.12,-0.120153846153846,-0.163,-0.417,-0.608523076923077,-0.393353846153846,-0.0906446923076923,0.000242178571428571
104.56,-0.157692307692307,-0.163538461538462,-0.154307692307692,-0.133692307692308,-0.100153846153846,-0.0833846153846154,-0.103384615384615,-0.120153846153846,-0.120461538461538,-0.163076923076923,-0.417153846153846,-0.608384615384615,-0.393061538461538,-0.0904481923076923,0.000236660714285714
104.57,-0.157461538461538,-0.163307692307692,-0.154153846153847,-0.133769230769231,-0.100461538461539,-0.0836153846153846,-0.103615384615385,-0.120461538461538,-0.120538461538462,-0.163384615384615,-0.417153846153846,-0.608253846153846,-0.392746153846154,-0.0902779615384615,0.000236196428571429
104.58,-0.157307692307692,-0.163,-0.153923076923077,-0.134076923076923,-0.100769230769231,-0.0837692307692309,-0.103846153846154,-0.120692307692308,-0.120769230769231,-0.163538461538462,-0.417230769230769,-0.608130769230769,-0.392415384615385,-0.0901317923076923,0.000243332142857143
104.59,-0.157153846153846,-0.162769230769231,-0.153692307692308,-0.134307692307692,-0.101153846153846,-0.083923076923077,-0.104153846153846,-0.121,-0.120923076923077,-0.163769230769231,-0.417230769230769,-0.607915384615385,-0.392107692307692,-0.0899952230769231,0.000258496428571429
104.6,-0.157076923076923,-0.162384615384615,-0.153538461538461,-0.134692307692308,-0.101461538461538,-0.0840769230769231,-0.104538461538462,-0.121153846153846,-0.121230769230769,-0.163923076923077,-0.417230769230769,-0.607684615384615,-0.391830769230769,-0.0898597384615385,0.000281307142857143
104.61,-0.157,-0.161923076923077,-0.153461538461539,-0.135076923076923,-0.101769230769231,-0.0843846153846155,-0.104769230769231,-0.121384615384616,-0.121461538461538,-0.164153846153846,-0.417230769230769,-0.607376923076923,-0.391584615384615,-0.0897085846153846,0.000311128571428571
104.62,-0.156923076923077,-0.161538461538462,-0.153384615384615,-0.135461538461538,-0.102,-0.0847692307692308,-0.105076923076923,-0.121615384615385,-0.121692307692308,-0.164307692307692,-0.417230769230769,-0.607069230769231,-0.391369230769231,-0.0895392076923077,0.000346775
104.63,-0.156846153846154,-0.161153846153846,-0.153384615384615,-0.135769230769231,-0.102384615384615,-0.0850769230769229,-0.105461538461539,-0.121769230769231,-0.122,-0.164384615384615,-0.417153846153846,-0.606853846153846,-0.391184615384615,-0.0893323076923077,0.000386428571428571
104.64,-0.156692307692308,-0.160769230769231,-0.153384615384615,-0.136153846153846,-0.102692307692308,-0.0855384615384614,-0.105692307692308,-0.122076923076923,-0.122153846153846,-0.164538461538461,-0.417076923076923,-0.6066,-0.391,-0.0890910769230769,0.000428
104.65,-0.156461538461538,-0.160461538461538,-0.153538461538462,-0.136461538461538,-0.103,-0.0859230769230767,-0.106,-0.122307692307692,-0.122461538461539,-0.164615384615385,-0.416923076923077,-0.606376923076923,-0.390807692307692,-0.0888269230769231,0.000469642857142857
104.66,-0.156230769230769,-0.160230769230769,-0.153615384615385,-0.136692307692308,-0.103384615384615,-0.0864615384615386,-0.106230769230769,-0.122538461538462,-0.122692307692308,-0.164692307692308,-0.416692307692308,-0.606284615384615,-0.3906,-0.0885220769230769,0.00051025
104.67,-0.156,-0.159923076923077,-0.153846153846154,-0.136923076923077,-0.103846153846154,-0.0868461538461539,-0.106461538461538,-0.122923076923077,-0.122846153846154,-0.164692307692308,-0.416538461538462,-0.606161538461539,-0.390353846153846,-0.0882058461538462,0.000549142857142857
104.68,-0.155615384615384,-0.159846153846154,-0.154076923076923,-0.137153846153846,-0.104153846153846,-0.0873076923076922,-0.106846153846154,-0.123230769230769,-0.123,-0.164692307692308,-0.416384615384615,-0.606,-0.390084615384615,-0.0878682307692308,0.00058525
104.69,-0.155230769230769,-0.159769230769231,-0.154230769230769,-0.137384615384615,-0.104615384615385,-0.0877692307692309,-0.107153846153846,-0.123461538461538,-0.123230769230769,-0.164538461538461,-0.416230769230769,-0.605946153846154,-0.389776923076923,-0.0875272307692308,0.000616214285714286
104.7,-0.154846153846154,-0.159769230769231,-0.154538461538462,-0.137538461538462,-0.105076923076923,-0.0881538461538462,-0.107538461538462,-0.123769230769231,-0.123230769230769,-0.164538461538461,-0.416076923076923,-0.605815384615385,-0.389446153846154,-0.0871913846153846,0.000638857142857143
104.71,-0.154307692307692,-0.159923076923077,-0.154692307692307,-0.137769230769231,-0.105538461538462,-0.0885384615384615,-0.107923076923077,-0.124076923076923,-0.123307692307692,-0.164384615384615,-0.416,-0.605669230769231,-0.389092307692308,-0.0868686153846154,0.000649714285714286
104.72,-0.153769230769231,-0.160076923076923,-0.154923076923077,-0.138,-0.105923076923077,-0.0889230769230771,-0.108384615384615,-0.124307692307692,-0.123384615384615,-0.164230769230769,-0.415923076923077,-0.605476923076923,-0.388730769230769,-0.0865673846153846,0.000645571428571429
104.73,-0.153307692307692,-0.160307692307693,-0.155153846153846,-0.138307692307692,-0.106307692307692,-0.0893076923076924,-0.108769230769231,-0.124538461538462,-0.123384615384615,-0.164076923076923,-0.415923076923077,-0.605207692307692,-0.388361538461538,-0.0863141538461538,0.000624428571428571
104.74,-0.152769230769231,-0.160615384615385,-0.155384615384615,-0.138538461538461,-0.106692307692308,-0.0896923076923077,-0.109153846153846,-0.124769230769231,-0.123384615384615,-0.164,-0.415769230769231,-0.604984615384615,-0.388,-0.0861270769230769,0.000587571428571429
104.75,-0.152307692307693,-0.160846153846153,-0.155615384615385,-0.138923076923077,-0.106923076923077,-0.090076923076923,-0.109615384615385,-0.125,-0.123307692307692,-0.163923076923077,-0.415692307692308,-0.604638461538462,-0.387661538461538,-0.0860188461538462,0.000540892857142857
104.76,-0.152,-0.161,-0.155923076923077,-0.139230769230769,-0.107307692307692,-0.0904615384615383,-0.11,-0.125153846153846,-0.123230769230769,-0.163769230769231,-0.415615384615385,-0.604315384615385,-0.387353846153846,-0.0860088461538462,0.000493392857142857
104.77,-0.151692307692308,-0.161230769230769,-0.156153846153846,-0.139692307692308,-0.107461538461539,-0.0909230769230768,-0.110307692307692,-0.125307692307692,-0.123153846153846,-0.163769230769231,-0.415461538461538,-0.603946153846154,-0.3871,-0.0860839230769231,0.00045325
104.78,-0.151461538461539,-0.161461538461538,-0.156461538461539,-0.140076923076923,-0.107769230769231,-0.0912307692307692,-0.110692307692308,-0.125384615384615,-0.123153846153846,-0.163692307692308,-0.415230769230769,-0.6036,-0.386907692307692,-0.0862533076923077,0.00042475
